DATE,WIND,RAIN,T.MAX,T.MIN,T.MIN.G,IND_0,IND_1,IND_4,IND.1_0.0,IND.1_1.0,IND.1_2.0,IND.1_4.0,IND.2_0.0,IND.2_1.0,IND.2_2.0,IND.2_3.0,IND.2_4.0
1966-04-09,0.6134343101745143,0.08955223880597014,0.4721189591078066,0.6542372881355932,0.7152317880794701,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-10,0.3427724728350346,0.019402985074626865,0.48327137546468396,0.5966101694915255,0.49668874172185423,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-11,0.4678959499506092,0.0029850746268656717,0.38289962825278806,0.6305084745762712,0.6092715231788078,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-12,0.5831412578202173,0.0,0.29368029739776946,0.5830508474576271,0.6225165562913907,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-13,0.8136318735594337,0.0,0.2118959107806691,0.5016949152542373,0.5761589403973509,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-14,0.7174843595653605,0.08805970149253732,0.1524163568773234,0.46440677966101696,0.5033112582781456,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-15,0.6789594995060916,0.2835820895522388,0.1933085501858736,0.4440677966101695,0.48344370860927144,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-16,0.3427724728350346,0.19850746268656716,0.22304832713754646,0.4440677966101695,0.48675496688741715,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-17,0.352650642081001,0.019402985074626865,0.23048327137546465,0.5322033898305085,0.5960264900662251,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-18,0.5485676654593349,0.05522388059701493,0.23048327137546465,0.5322033898305085,0.5794701986754967,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-19,0.3855778729008891,0.14776119402985075,0.26765799256505574,0.535593220338983,0.586092715231788,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-20,0.3938096806058611,0.0029850746268656717,0.4795539033457249,0.4033898305084746,0.3874172185430463,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-21,0.25913730655251893,0.1208955223880597,0.5055762081784386,0.43050847457627117,0.3807947019867549,1,0,0,0,0,1,0,1,0,0,0,0
1966-04-22,0.5034573592360883,0.011940298507462687,0.6765799256505576,0.6610169491525424,0.7185430463576158,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-23,0.42673691142574915,0.07761194029850746,0.5836431226765798,0.688135593220339,0.7152317880794701,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-24,0.36483371748435955,0.0029850746268656717,0.5576208178438661,0.5796610169491525,0.5529801324503311,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-25,0.30325979585116897,0.0,0.5724907063197026,0.5728813559322035,0.5331125827814569,0,0,1,1,0,0,0,1,0,0,0,0
1966-04-26,0.45274942377346067,0.0014925373134328358,0.48327137546468396,0.7152542372881356,0.6821192052980132,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-27,0.6875205795192624,0.0014925373134328358,0.5315985130111524,0.7254237288135594,0.6986754966887416,1,0,0,1,0,0,0,1,0,0,0,0
1966-04-28,0.44583470530128416,0.0,0.5315985130111524,0.6169491525423729,0.5894039735099337,0,0,1,1,0,0,0,1,0,0,0,0
1966-04-29,0.43760289759631216,0.0,0.6765799256505576,0.7322033898305085,0.6986754966887416,0,0,1,1,0,0,0,1,0,0,0,0
1966-04-30,0.15640434639446824,0.0,0.7063197026022303,0.5186440677966102,0.4569536423841059,0,0,1,1,0,0,0,1,0,0,0,0
1966-05-01,0.14948962792229173,0.0,0.7070991725626572,0.5230180426462547,0.46208075197607346,0,0,1,1,0,0,0,1,0,0,0,0
1966-05-02,0.06453737240698057,0.007462686567164179,0.7078786425230842,0.5273920174958994,0.46720786156804095,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-03,0.2430029634507738,0.0029850746268656717,0.7086581124835111,0.531765992345544,0.4723349711600085,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-04,0.5051037207770827,0.013432835820895522,0.7094375824439378,0.5361399671951886,0.477462080751976,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-05,0.37339479749753046,0.03731343283582089,0.710217052404365,0.5405139420448333,0.48258919034394354,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-06,0.5268356931182088,0.016417910447761194,0.7109965223647918,0.5448879168944779,0.4877162999359111,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-07,0.3088574250905499,0.06567164179104477,0.7117759923252188,0.5492618917441225,0.4928434095278786,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-08,0.19624629568653276,0.004477611940298507,0.7125554622856456,0.5536358665937671,0.49797051911984613,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-09,0.41554165294698714,0.0,0.7133349322460725,0.5580098414434117,0.5030976287118136,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-10,0.3457359236088245,0.016417910447761194,0.7141144022064995,0.5623838162930563,0.5082247383037812,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-11,0.20875864339809022,0.03731343283582089,0.7148938721669263,0.5667577911427009,0.5133518478957487,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-12,0.1906486664471518,0.0,0.7156733421273532,0.5711317659923455,0.5184789574877162,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-13,0.37998024366150807,0.007462686567164179,0.7164528120877802,0.5755057408419901,0.5236060670796838,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-14,0.38821205136648007,0.0791044776119403,0.7172322820482069,0.5798797156916348,0.5287331766716513,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-15,0.2057951926243003,0.0,0.7180117520086341,0.5842536905412794,0.5338602862636188,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-16,0.22225880803424433,0.08656716417910447,0.7187912219690609,0.588627665390924,0.5389873958555863,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-17,0.324991768192295,0.0029850746268656717,0.7195706919294877,0.5930016402405687,0.5441145054475539,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-18,0.3019427066183734,0.0029850746268656717,0.7203501618899147,0.5973756150902132,0.5492416150395214,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-19,0.3951267698386566,0.022388059701492536,0.7211296318503416,0.6017495899398578,0.5543687246314889,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-20,0.30457688508396447,0.011940298507462687,0.7219091018107685,0.6061235647895025,0.5594958342234564,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-21,0.5255186038854133,0.008955223880597014,0.7226885717711955,0.6104975396391471,0.564622943815424,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-22,0.8037537043134673,0.06119402985074626,0.7234680417316224,0.6148715144887917,0.5697500534073915,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-23,0.4952255515311162,0.008955223880597014,0.7242475116920494,0.6192454893384363,0.574877162999359,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-24,0.3539677313137965,0.05970149253731343,0.725026981652476,0.6236194641880809,0.5800042725913266,0,1,0,1,0,0,0,1,0,0,0,0
1966-05-25,0.49259137306552525,0.0,0.7258064516129029,0.6279934390377255,0.5851313821832941,0,0,1,1,0,0,0,1,0,0,0,0
1966-05-26,0.374711886730326,0.0,0.72658592157333,0.6323674138873702,0.5902584917752617,0,0,1,1,0,0,0,1,0,0,0,0
1966-05-27,0.26901547579848534,0.0,0.7273653915337569,0.6367413887370148,0.5953856013672292,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-28,0.21534408956206783,0.0,0.7281448614941837,0.6411153635866593,0.6005127109591967,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-29,0.18636812644056636,0.0,0.7289243314546108,0.645489338436304,0.6056398205511642,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-30,0.08626934474810669,0.0,0.7297038014150377,0.6498633132859486,0.6107669301431318,1,0,0,1,0,0,0,1,0,0,0,0
1966-05-31,0.02732960158050708,0.0,0.7304832713754646,0.6542372881355932,0.6158940397350993,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-01,0.14948962792229173,0.0,0.7312627413358915,0.6586112629852379,0.6210211493270668,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-02,0.15772143562726376,0.0,0.7320422112963185,0.6629852378348825,0.6261482589190344,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-03,0.28251564043463945,0.0029850746268656717,0.7328216812567452,0.6673592126845271,0.6312753685110019,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-04,0.5446163977609483,0.017910447761194027,0.7336011512171721,0.6717331875341717,0.6364024781029693,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-05,0.3427724728350346,0.01044776119402985,0.7343806211775991,0.6761071623838163,0.641529587694937,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-06,0.1755021402700033,0.029850746268656716,0.735160091138026,0.6804811372334609,0.6466566972869044,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-07,0.08231807704972012,0.0,0.7359395610984529,0.6848551120831055,0.6517838068788719,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-08,0.16595324333223577,0.03880597014925373,0.7367190310588798,0.6892290869327502,0.6569109164708395,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-09,0.2621007573263089,0.6701492537313433,0.7374985010193068,0.6936030617823947,0.662038026062807,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-10,0.39776094830424763,0.014925373134328358,0.7382779709797338,0.6979770366320394,0.6671651356547745,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-11,0.23180770497201186,0.1208955223880597,0.7390574409401606,0.702351011481684,0.6722922452467421,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-12,0.08231807704972012,0.0417910447761194,0.7398369109005876,0.7067249863313285,0.6774193548387096,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-13,0.07540335857754363,0.11343283582089551,0.7406163808610143,0.7110989611809732,0.6825464644306771,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-14,0.1702337833388212,0.01044776119402985,0.7413958508214412,0.7154729360306178,0.6876735740226446,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-15,0.28547909120842935,0.011940298507462687,0.7421753207818682,0.7198469108802623,0.6928006836146122,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-16,0.3404675666776424,0.008955223880597014,0.7429547907422951,0.724220885729907,0.6979277932065797,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-17,0.2841620019756339,0.03134328358208955,0.7437342607027221,0.7285948605795516,0.7030549027985472,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-18,0.1837339479749753,0.013432835820895522,0.744513730663149,0.7329688354291961,0.7081820123905148,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-19,0.20875864339809022,0.3447761194029851,0.745293200623576,0.7373428102788409,0.7133091219824823,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-20,0.13862364175172867,0.10298507462686568,0.746072670584003,0.7417167851284854,0.7184362315744498,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-21,0.1550872571616727,0.0,0.7468521405444296,0.74609075997813,0.7235633411664174,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-22,0.11952584787619361,0.03283582089552239,0.7476316105048567,0.7504647348277749,0.7286904507583849,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-23,0.2937108989134014,0.05671641791044776,0.7484110804652835,0.7548387096774194,0.7338175603503524,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-24,0.47481066842278563,0.016417910447761194,0.7491905504257104,0.759212684527064,0.7389446699423199,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-25,0.319723411261113,0.013432835820895522,0.7499700203861374,0.7635866593767087,0.7440717795342875,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-26,0.3539677313137965,0.12388059701492538,0.7507494903465642,0.7679606342263532,0.749198889126255,1,0,0,1,0,0,0,1,0,0,0,0
1966-06-27,0.5597629239380968,0.0029850746268656717,0.7515289603069912,0.7723346090759979,0.7543259987182225,1,0,0,1,0,0,0,1,0,0,0,0
