DATE,WIND,RAIN,T.MAX,T.MIN,T.MIN.G,IND_0,IND_1,IND_4,IND.1_0.0,IND.1_1.0,IND.1_2.0,IND.1_4.0,IND.2_0.0,IND.2_1.0,IND.2_2.0,IND.2_3.0,IND.2_4.0
1961-01-01,0.4501152453078696,0.0029850746268656717,0.35687732342007433,0.5152542372881356,0.4437086092715231,1,0,0,1,0,0,0,1,0,0,0,0
1961-01-02,0.37866315442871257,0.07611940298507462,0.27137546468401486,0.5322033898305085,0.5132450331125827,1,0,0,1,0,0,0,1,0,0,0,0
1961-01-03,0.37043134672374056,0.005970149253731343,0.20817843866171,0.4067796610169492,0.4602649006622516,1,0,0,1,0,0,0,1,0,0,0,0
1961-01-04,0.2841620019756339,0.0029850746268656717,0.2118959107806691,0.4033898305084746,0.37086092715231783,1,0,0,1,0,0,0,1,0,0,0,0
1961-01-05,0.3924925913730655,0.15522388059701492,0.27137546468401486,0.3389830508474576,0.22847682119205295,1,0,0,1,0,0,0,0,1,0,0,0
1961-01-06,0.35133355284820544,0.0,0.2453531598513011,0.43050847457627117,0.41059602649006616,1,0,0,1,0,0,0,1,0,0,0,0
1961-01-07,0.3019427066183734,0.02835820895522388,0.345724907063197,0.30847457627118646,0.24172185430463575,1,0,0,1,0,0,0,0,1,0,0,0
1961-01-08,0.4705301284162002,0.0,0.2490706319702602,0.49491525423728816,0.47682119205298007,1,0,0,1,0,0,0,1,0,0,0,0
1961-01-09,0.2647349357918999,0.12388059701492538,0.25650557620817843,0.4711864406779661,0.45033112582781454,1,0,0,1,0,0,0,1,0,0,0,0
1961-01-10,0.3760289759631215,0.0,0.2453531598513011,0.4915254237288136,0.4933774834437085,1,0,0,1,0,0,0,1,0,0,0,0
